job_id,num_gpu,submit_time,iterations,model_name,duration,interval
9230,8,16297,0,resnet152,5,0
9231,8,16307,0,resnet152,8,0
9232,1,16319,0,resnet152,3,0
9233,8,16538,0,vgg19,16,0
9234,8,16555,0,resnet101,5,0
9235,8,16568,0,resnet101,11,0
9236,8,16583,0,vgg11,26,0
9237,8,16613,0,vgg11,779,0
9238,8,17407,0,vgg11,7,0
9239,8,17418,0,vgg16,6,0
9240,8,17426,0,vgg16,25,0
9241,8,17452,0,vgg16,12,0
9242,1,17465,0,vgg19,3,0
9243,1,17471,0,vgg19,3,0
9244,8,17476,0,vgg19,10,0
9245,1,17489,0,vgg19,3,0
9246,8,17499,0,inception4,20,0
9247,8,17520,0,inception4,4,0
9248,1,17526,0,inception4,3,0
9249,8,17533,0,inception4,7,0
9250,8,17541,0,inception4,6,0
9251,8,17548,0,inception4,3,0
9252,8,17552,0,inception4,6,0
9253,1,17559,0,inception4,3,0
9254,1,17563,0,inception4,3,0
9255,8,17569,0,vgg19,10,0
9256,8,17582,0,vgg19,13,0
9257,8,17596,0,vgg19,6,0
9258,8,17605,0,vgg19,11,0
9259,1,17618,0,vgg19,3,0
9260,8,17628,0,vgg19,12,0
9261,8,17641,0,vgg19,7,0
9262,1,17649,0,vgg19,3,0
9263,8,17658,0,vgg19,13,0
9264,1,17672,0,vgg19,3,0
9265,8,17676,0,vgg19,4,0
9266,1,17681,0,vgg19,3,0
9267,8,17689,0,vgg19,35,0
9268,8,17727,0,vgg19,4,0
9269,1,17732,0,vgg19,3,0
9270,1,17738,0,vgg19,3,0
9271,1,17747,0,vgg19,3,0
9272,1,17759,0,vgg19,3,0
9273,8,17768,0,vgg19,6,0
9274,8,17777,0,vgg19,6,0
9275,1,17786,0,vgg19,3,0
9276,1,17791,0,vgg19,3,0
9277,1,17795,0,vgg19,3,0
9278,1,17801,0,vgg19,3,0
9279,1,17806,0,vgg11,3,0
9280,1,17810,0,vgg11,3,0
9281,1,17821,0,vgg11,3,0
9282,1,17825,0,vgg11,3,0
9283,1,17831,0,vgg11,3,0
9284,8,17836,0,alexnet,6,0
9285,1,17845,0,alexnet,3,0
9286,8,17851,0,alexnet,6,0
9287,1,17860,0,vgg16,3,0
9288,8,17866,0,alexnet,9,0
9289,8,17877,0,vgg16,6,0
9290,1,17888,0,vgg16,3,0
9291,8,17897,0,vgg16,6,0
9292,8,17905,0,vgg16,9,0
9293,1,17917,0,vgg16,3,0
9294,8,17925,0,vgg16,6,0
9295,1,17934,0,vgg16,3,0
9296,1,17939,0,vgg16,3,0
9297,8,17944,0,vgg16,6,0
9298,1,17958,0,vgg19,3,0
9299,8,17963,0,inception4,9,0
9300,1,17977,0,inception3,3,0
9301,1,17982,0,inception3,3,0
9302,1,17986,0,inception3,3,0
9303,1,17998,0,inception3,3,0
9304,1,18002,0,inception3,3,0
9305,1,18006,0,inception3,3,0
9306,8,18015,0,inception3,5,0
9307,1,18021,0,inception3,3,0
9308,8,18025,0,inception3,4,0
9309,8,18030,0,inception3,6,0
9310,8,18040,0,inception3,7,0
9311,1,18048,0,vgg16,3,0
9312,1,18052,0,vgg16,3,0
9313,1,18056,0,vgg16,3,0
9314,8,18067,0,vgg16,5,0
9315,1,18076,0,vgg16,3,0
9316,1,18087,0,vgg16,3,0
9317,1,18091,0,vgg16,3,0
9318,1,18100,0,vgg19,3,0
9319,1,18107,0,vgg19,3,0
9320,8,18112,0,vgg19,3,0
9321,1,18116,0,vgg19,3,0
9322,8,18121,0,vgg19,6,0
9323,1,18133,0,vgg19,3,0
9324,1,18137,0,vgg19,3,0
9325,8,18141,0,vgg19,6,0
9326,1,18148,0,vgg19,3,0
9327,8,18157,0,inception4,3,0
9328,8,18161,0,inception4,6,0
9329,1,18169,0,inception4,3,0
9330,1,18177,0,inception4,3,0
9331,8,18182,0,inception4,6,0
9332,8,18198,0,inception4,3,0
9333,8,18202,0,inception4,5,0
9334,1,18210,0,inception4,3,0
9335,1,18214,0,inception4,3,0
9336,1,18218,0,inception4,3,0
9337,8,18223,0,inception4,4,0
9338,1,18234,0,inception4,3,0
9339,1,18238,0,inception4,3,0
9340,8,18248,0,inception4,3,0
9341,1,18252,0,inception4,3,0
9342,8,18256,0,inception4,8,0
9343,1,18276,0,inception4,3,0
9344,8,18287,0,inception4,6,0
9345,1,18294,0,inception4,3,0
9346,8,18298,0,inception4,4,0
9347,1,18303,0,resnet101,3,0
9348,1,18307,0,resnet101,3,0
9349,1,18314,0,resnet101,3,0
9350,1,18318,0,resnet101,3,0
9351,8,18322,0,resnet101,7,0
9352,8,18338,0,resnet101,3,0
9353,8,18342,0,resnet101,3,0
9354,1,18346,0,resnet101,3,0
9355,8,18350,0,vgg16,6,0
9356,1,18357,0,vgg16,3,0
9357,1,18361,0,vgg16,3,0
9358,1,18365,0,vgg16,3,0
9359,1,18369,0,resnet101,3,0
9360,8,18373,0,resnet101,6,0
9361,1,18380,0,resnet101,3,0
9362,1,18392,0,resnet101,3,0
9363,1,18398,0,resnet50,3,0
9364,1,18403,0,resnet50,3,0
9365,1,18411,0,resnet50,3,0
9366,8,18415,0,vgg11,5,0
9367,1,18421,0,vgg11,3,0
9368,1,18425,0,vgg11,3,0
9369,1,18429,0,vgg11,3,0
9370,1,18433,0,vgg11,3,0
9371,1,18439,0,vgg11,3,0
9372,8,18444,0,vgg11,3,0
9373,1,18448,0,vgg11,3,0
9374,8,18455,0,vgg11,4,0
9375,1,18470,0,vgg16,3,0
9376,1,18474,0,resnet152,3,0
9377,8,18478,0,resnet152,6,0
9378,1,18485,0,resnet152,3,0
9379,1,18493,0,resnet152,3,0
9380,8,18497,0,resnet152,7,0
9381,1,18505,0,resnet50,3,0
9382,1,18510,0,resnet50,3,0
9383,8,18518,0,resnet50,5,0
9384,1,18530,0,resnet50,3,0
9385,1,18534,0,resnet50,3,0
9386,8,18540,0,resnet50,8,0
9387,1,18550,0,resnet50,3,0
9388,1,18554,0,resnet50,3,0
9389,1,18558,0,resnet50,3,0
9390,8,18563,0,resnet50,6,0
9391,1,18570,0,resnet50,3,0
9392,1,18574,0,resnet50,3,0
9393,1,18579,0,resnet50,3,0
9394,8,18583,0,resnet50,7,0
9395,1,18591,0,resnet50,3,0
9396,1,18600,0,resnet50,3,0
9397,1,18607,0,resnet50,3,0
9398,1,18611,0,resnet50,3,0
9399,1,18620,0,resnet50,3,0
9400,8,18626,0,resnet50,4,0
9401,1,18631,0,resnet50,3,0
9402,1,18635,0,resnet50,3,0
9403,1,18639,0,resnet50,3,0
9404,1,18643,0,resnet50,3,0
9405,8,18647,0,resnet50,6,0
9406,1,18658,0,resnet50,3,0
9407,1,18666,0,resnet50,3,0
9408,8,18673,0,resnet50,3,0
9409,1,18677,0,vgg16,3,0
9410,1,18686,0,vgg16,3,0
9411,8,18690,0,vgg16,6,0
9412,8,18697,0,vgg16,6,0
9413,1,18708,0,vgg16,3,0
9414,1,18719,0,vgg16,3,0
9415,1,18758,0,vgg16,3,0
9416,1,18789,0,vgg16,3,0
9417,1,18805,0,vgg16,3,0
9418,1,18821,0,vgg16,3,0
9419,8,19272,0,vgg16,8,0
9420,8,19285,0,vgg16,1431,0
9421,8,20733,0,vgg16,2266,0
9422,8,23031,0,vgg16,14,0
9423,8,23169,0,alexnet,4,0
9424,8,23260,0,alexnet,9,0
9425,1,24820,0,resnet101,3,0
9426,8,24831,0,resnet101,13,0
9427,8,24847,0,resnet101,67,0
9428,8,24931,0,resnet101,4,0
9429,8,24938,0,resnet101,5,0
9430,8,24950,0,resnet101,4,0
9431,8,24956,0,resnet101,10,0
9432,8,24982,0,resnet101,188,0
9433,8,25174,0,resnet101,4,0
9434,8,25306,0,resnet101,8,0
9435,1,25316,0,resnet101,3,0
9436,8,25321,0,resnet101,493,0
9437,8,25946,0,resnet101,4,0
9438,1,25977,0,resnet101,3,0
9439,8,25995,0,resnet101,432,0
9440,1,26570,0,resnet101,3,0
9441,1,26582,0,resnet101,3,0
9442,8,26594,0,resnet101,529,0
9443,8,27398,0,resnet101,8,0
9444,8,27408,0,resnet101,7,0
9445,8,27417,0,resnet101,6,0
9446,1,27424,0,resnet101,3,0
9447,8,27429,0,resnet101,8,0
9448,8,27442,0,resnet101,4,0
9449,8,27447,0,resnet101,9,0
9450,8,27459,0,resnet101,18,0
9451,8,27478,0,resnet101,12,0
9452,8,27492,0,resnet101,30,0
9453,8,27524,0,resnet101,5,0
9454,8,27531,0,resnet101,5,0
9455,8,27538,0,resnet101,8,0
9456,8,27765,0,resnet101,4,0
9457,8,27792,0,resnet101,9,0
9458,8,27802,0,resnet101,6,0
9459,8,27809,0,resnet101,7,0
9460,8,27818,0,resnet101,5,0
9461,8,27824,0,resnet101,6,0
9462,8,27831,0,resnet101,15,0
9463,8,27847,0,resnet101,17,0
9464,8,27865,0,resnet101,18,0
9465,8,27885,0,resnet101,17,0
9466,1,27903,0,resnet101,3,0
9467,8,27924,0,resnet101,18,0
9468,8,27992,0,resnet101,38,0
9469,8,28037,0,resnet101,17,0
9470,8,28177,0,resnet101,5,0
9471,8,28245,0,resnet101,392,0
9472,8,28839,0,resnet101,4,0
9473,8,28844,0,resnet101,15,0
9474,8,28860,0,resnet101,10,0
9475,8,28873,0,resnet101,8,0
9476,8,28882,0,resnet101,55,0
9477,8,28938,0,resnet101,16,0
9478,8,28955,0,resnet101,9,0
9479,8,28965,0,resnet101,14,0
9480,8,28981,0,resnet101,58,0
9481,8,29058,0,resnet101,6,0
9482,8,29195,0,resnet101,4,0
9483,8,29229,0,resnet101,15,0
9484,1,29277,0,resnet101,3,0
9485,1,29281,0,resnet101,3,0
9486,1,29297,0,resnet101,3,0
9487,1,29315,0,resnet101,3,0
9488,1,29369,0,resnet101,3,0
9489,8,29374,0,resnet101,16,0
9490,8,29399,0,vgg11,15,0
9491,1,29421,0,inception4,3,0
9492,8,29438,0,inception4,15,0
9493,8,29456,0,inception4,12,0
9494,8,29471,0,inception4,10,0
9495,8,29482,0,vgg16,5,0
9496,1,29489,0,resnet50,3,0
9497,8,29495,0,vgg11,13,0
9498,8,29509,0,vgg11,20,0
9499,8,29531,0,vgg11,11,0
9500,1,29544,0,alexnet,3,0
9501,8,29550,0,resnet50,35,0
9502,8,29586,0,resnet50,40,0
9503,8,29627,0,resnet50,14,0
9504,8,29642,0,resnet50,13,0
9505,8,29657,0,resnet50,35,0
9506,1,29695,0,vgg16,3,0
9507,8,29699,0,vgg16,12,0
9508,8,29716,0,vgg16,4,0
9509,8,29721,0,vgg16,16,0
9510,8,29738,0,vgg16,15,0
9511,8,29754,0,alexnet,14,0
9512,8,29769,0,alexnet,13,0
9513,8,29783,0,alexnet,6,0
9514,8,29790,0,vgg16,8,0
9515,8,29799,0,vgg16,28,0
9516,8,29828,0,vgg16,23,0
9517,1,29856,0,vgg16,3,0
9518,8,29860,0,vgg16,35,0
9519,8,29896,0,vgg16,9,0
9520,8,29910,0,vgg16,22,0
9521,8,29933,0,vgg16,20,0
9522,8,29954,0,vgg16,6,0
9523,8,29963,0,vgg16,21,0
9524,1,29985,0,vgg16,3,0
9525,8,29990,0,vgg16,28,0
9526,8,30019,0,vgg16,23,0
9527,8,30044,0,vgg16,24,0
9528,8,30069,0,vgg16,13,0
9529,8,30083,0,resnet101,7,0
9530,8,30092,0,vgg11,33,0
9531,8,30126,0,vgg11,8,0
9532,8,30135,0,vgg11,14,0
9533,1,30152,0,vgg11,3,0
9534,8,30156,0,vgg11,36,0
9535,8,30194,0,vgg11,31,0
9536,8,30226,0,vgg11,7,0
9537,8,30234,0,resnet50,35,0
9538,8,30271,0,resnet50,18,0
9539,8,30290,0,resnet50,13,0
9540,8,30304,0,resnet50,27,0
9541,8,30332,0,resnet50,26,0
9542,8,30362,0,resnet50,81,0
9543,8,30444,0,resnet101,12,0
9544,8,30457,0,resnet101,40,0
9545,8,30499,0,resnet101,34,0
9546,8,30534,0,resnet101,17,0
9547,8,30554,0,resnet101,30,0
9548,8,30585,0,resnet101,34,0
9549,8,30620,0,resnet101,17,0
9550,8,30639,0,resnet101,44,0
9551,1,30684,0,vgg11,3,0
9552,8,30688,0,vgg11,5,0
9553,1,30699,0,vgg11,3,0
9554,8,30703,0,vgg11,24,0
9555,8,30728,0,vgg11,17,0
9556,1,30786,0,vgg11,3,0
9557,8,30796,0,vgg11,1046,0
9558,8,31844,0,vgg11,117,0
9559,8,32117,0,vgg11,3277,0
9560,1,35398,0,vgg11,3,0
9561,8,35423,0,vgg11,24,0
9562,8,35456,0,vgg19,764,0
9563,8,36429,0,inception3,2533,0
9564,4,8985,0,resnet101,3,0
9565,1,29788,0,vgg16,3,0
9566,1,13123,0,resnet152,3,0
9567,1,13127,0,resnet152,5,0
9568,1,13145,0,resnet152,15,0
9569,1,15890,0,resnet50,3,0
9570,1,2397,0,inception3,3,0
9571,1,2424,0,inception3,3,0
9572,1,3524,0,inception3,4,0
9573,1,3532,0,inception3,3,0
9574,1,3580,0,inception3,3,0
9575,1,3819,0,inception3,3,0
9576,1,4991,0,alexnet,13,0
9577,1,5007,0,alexnet,3,0
9578,1,5019,0,alexnet,13,0
9579,1,5033,0,alexnet,10,0
9580,1,5095,0,resnet101,7,0
9581,1,5358,0,resnet101,7,0
9582,1,9373,0,resnet101,11,0
9583,1,9403,0,resnet101,7,0
9584,1,9439,0,resnet101,9,0
9585,1,9455,0,resnet101,12,0
9586,1,9498,0,resnet101,12,0
9587,1,9519,0,resnet101,17,0
9588,1,9540,0,resnet101,16,0
9589,1,9559,0,resnet101,14,0
9590,1,9585,0,resnet101,14,0
9591,1,9614,0,resnet101,7,0
9592,1,9732,0,resnet101,7,0
9593,1,9741,0,resnet101,14,0
9594,1,9840,0,resnet101,15,0
9595,1,9856,0,resnet101,15,0
9596,1,10746,0,resnet101,14,0
9597,1,10761,0,resnet101,16,0
9598,1,10786,0,resnet101,13,0
9599,1,10846,0,resnet101,14,0
9600,1,12266,0,resnet101,10,0
9601,1,12277,0,resnet101,7,0
9602,1,12286,0,resnet101,10,0
9603,1,12312,0,resnet101,5,0
9604,1,12318,0,resnet101,16,0
9605,1,12401,0,resnet101,14,0
9606,1,12525,0,vgg11,36,0
9607,1,12569,0,vgg11,21,0
9608,1,12605,0,vgg11,13,0
9609,1,12713,0,vgg11,34,0
9610,1,12749,0,resnet152,5,0
9611,1,13220,0,resnet152,37,0
9612,1,13340,0,vgg11,45,0
9613,1,13386,0,vgg11,81,0
9614,1,13590,0,vgg11,45,0
9615,1,13656,0,inception3,40,0
9616,1,13751,0,inception3,34,0
9617,1,13852,0,inception3,45,0
9618,1,13903,0,resnet50,24,0
9619,1,14786,0,inception4,49,0
9620,1,14841,0,inception4,109,0
9621,1,15025,0,inception4,226,0
9622,1,15340,0,inception4,95,0
9623,1,15460,0,vgg16,156,0
9624,1,15637,0,vgg16,7,0
9625,1,16223,0,vgg16,109,0
9626,1,19401,0,vgg16,17,0
9627,1,19419,0,vgg16,125,0
9628,1,19581,0,vgg16,68,0
9629,1,19650,0,vgg16,6,0
9630,1,19666,0,vgg16,8,0
9631,1,19797,0,vgg16,3,0
9632,1,19819,0,vgg16,109,0
9633,1,19931,0,vgg16,88,0
9634,1,20911,0,vgg16,14,0
9635,1,21247,0,vgg16,56,0
9636,1,22808,0,vgg16,183,0
9637,1,29551,0,vgg16,5,0
9638,1,29754,0,vgg16,14,0
9639,1,29776,0,vgg16,3,0
9640,1,29780,0,vgg16,3,0
9641,1,29793,0,vgg16,54,0
9642,1,29850,0,vgg16,47,0
9643,1,29901,0,inception4,65,0
9644,1,29970,0,inception4,443,0
9645,1,31190,0,inception4,21,0
9646,1,31214,0,inception4,12,0
9647,1,31227,0,inception4,46,0
9648,1,31286,0,inception4,25,0
9649,1,32426,0,alexnet,3,0
9650,1,32466,0,alexnet,11,0
9651,1,32483,0,alexnet,5,0
9652,1,32547,0,alexnet,11,0
9653,1,32560,0,alexnet,5,0
9654,1,32598,0,alexnet,25,0
9655,1,32625,0,alexnet,9,0
9656,1,32635,0,alexnet,147,0
9657,1,32868,0,alexnet,70,0
9658,1,33385,0,vgg16,3,0
9659,1,34012,0,vgg16,48,0
9660,1,35294,0,vgg16,3,0
9661,1,35301,0,vgg16,121,0
9662,1,35584,0,vgg16,177,0
9663,1,35767,0,vgg16,6,0
9664,1,35785,0,vgg16,3,0
9665,1,39861,0,vgg16,4,0
9666,1,39870,0,vgg16,3,0
9667,1,39894,0,vgg16,3,0
9668,1,39939,0,vgg16,3,0
9669,1,39969,0,vgg19,3,0
9670,1,40130,0,vgg19,3,0
9671,1,41006,0,vgg19,3,0
9672,1,41534,0,vgg19,4,0
9673,1,42525,0,vgg19,3,0
9674,1,42642,0,vgg19,12,0
9675,1,42660,0,vgg11,12,0
9676,1,42688,0,vgg11,3,0
9677,1,42695,0,vgg11,6,0
9678,1,42703,0,vgg11,3,0
9679,1,19173,0,resnet152,3,0
9680,1,19363,0,resnet152,4,0
9681,1,19382,0,resnet152,4,0
9682,1,19508,0,resnet50,3,0
9683,1,19512,0,resnet50,3,0
9684,1,19516,0,resnet50,5,0
9685,1,19530,0,resnet50,3,0
9686,1,19536,0,resnet50,3,0
9687,1,19544,0,resnet50,3,0
9688,1,19548,0,resnet50,3,0
9689,1,19554,0,resnet50,3,0
9690,1,19565,0,alexnet,6,0
9691,1,19575,0,alexnet,3,0
9692,1,19581,0,alexnet,3,0
9693,1,19589,0,inception3,6,0
9694,1,19603,0,inception3,3,0
9695,1,19607,0,inception3,6,0
9696,1,19616,0,inception3,5,0
9697,1,19624,0,inception3,4,0
9698,1,19631,0,alexnet,3,0
9699,1,19640,0,alexnet,6,0
9700,1,30981,0,inception4,3,0
9701,8,30985,0,inception4,35,0
9702,8,31021,0,inception4,27,0
9703,8,31049,0,inception4,16,0
9704,8,31066,0,inception4,28,0
9705,8,31099,0,inception4,39,0
9706,8,31142,0,inception4,34,0
9707,8,31187,0,inception4,8,0
9708,8,31196,0,inception4,4,0
9709,1,31205,0,inception4,3,0
9710,8,31219,0,inception4,13,0
9711,8,31235,0,inception4,15,0
9712,8,31251,0,inception4,12,0
9713,8,31267,0,alexnet,11,0
9714,1,31287,0,alexnet,3,0
9715,8,10244,0,inception3,8,0
9716,8,10259,0,inception3,1333,0
9717,1,11604,0,inception3,3,0
9718,8,11611,0,inception3,4,0
9719,8,11724,0,inception3,6,0
9720,8,11735,0,inception3,10,0
9721,8,11746,0,inception3,14,0
9722,1,12361,0,inception4,3,0
9723,8,12367,0,inception4,5,0
9724,8,12418,0,inception4,4,0
9725,8,12448,0,inception4,9,0
9726,1,12458,0,inception4,3,0
9727,8,12465,0,inception4,8,0
9728,8,12475,0,inception4,11,0
9729,8,12525,0,inception4,11,0
9730,8,12613,0,inception4,320,0
9731,8,14151,0,inception4,20,0
9732,1,29724,0,inception4,3,0
9733,1,29968,0,inception4,3,0
9734,8,29980,0,inception4,6,0
9735,8,30013,0,inception4,12,0
9736,1,30041,0,inception4,3,0
9737,1,30048,0,vgg19,3,0
9738,8,30257,0,vgg19,80,0
9739,8,30348,0,vgg19,7,0
9740,8,30364,0,resnet152,28,0
9741,8,30402,0,resnet152,4,0
9742,1,30411,0,resnet152,3,0
9743,1,30420,0,resnet152,3,0
9744,8,30455,0,resnet152,16,0
9745,8,30474,0,resnet152,12,0
9746,1,30491,0,inception3,3,0
9747,8,30518,0,inception3,1993,0
9748,8,32557,0,inception3,1587,0
9749,8,34164,0,inception3,348,0
9750,8,34618,0,inception3,6,0
9751,8,34628,0,inception3,5,0
9752,8,34682,0,inception3,35,0
9753,1,34733,0,inception3,3,0
9754,1,34748,0,inception3,3,0
9755,8,34752,0,inception3,382,0
9756,8,35260,0,inception3,342,0
9757,8,35659,0,inception3,8,0
9758,1,35908,0,inception3,3,0
9759,8,35915,0,inception3,7,0
9760,8,35927,0,inception3,5,0
9761,8,35934,0,inception3,8,0
9762,8,35943,0,inception3,5,0
9763,1,35950,0,vgg11,4,0
9764,1,35955,0,vgg11,4,0
9765,8,38816,0,vgg11,6,0
9766,8,38823,0,vgg11,7,0
9767,8,38873,0,resnet152,913,0
9768,8,39822,0,resnet152,29,0
9769,8,40500,0,resnet152,19,0
9770,1,40520,0,resnet152,3,0
9771,1,40536,0,resnet152,3,0
9772,1,40542,0,inception4,3,0
9773,8,40550,0,inception4,511,0
9774,8,41127,0,inception4,17,0
9775,1,40343,0,vgg11,3,0
9776,1,3295,0,vgg19,3,0
9777,1,209,0,inception4,428,0
9778,1,638,0,vgg11,823,0
9779,1,1600,0,vgg11,12,0
9780,1,1825,0,vgg11,9,0
9781,1,4444,0,vgg11,3,0
9782,1,4463,0,vgg11,6,0
9783,1,4482,0,vgg11,3,0
9784,1,4498,0,resnet50,3,0
9785,1,9282,0,resnet50,3,0
9786,1,9298,0,inception3,1404,0
9787,1,11639,0,inception3,5,0
9788,1,11646,0,inception3,3,0
9789,1,11696,0,inception3,15,0
9790,1,13276,0,inception3,4,0
9791,1,13281,0,inception3,7,0
9792,1,13289,0,inception3,10,0
9793,1,18013,0,resnet101,464,0
9794,1,18833,0,resnet101,30,0
9795,1,18864,0,resnet101,3,0
9796,1,19033,0,resnet101,331,0
9797,1,20184,0,resnet101,72,0
9798,1,16191,0,vgg19,3,0
9799,1,23723,0,vgg19,3,0
9800,8,23727,0,vgg19,4,0
9801,1,23754,0,vgg19,3,0
9802,1,23761,0,vgg19,3,0
9803,1,23807,0,vgg19,3,0
9804,1,23814,0,resnet152,3,0
9805,8,23829,0,resnet152,8,0
9806,8,23916,0,resnet152,9,0
9807,8,23928,0,resnet152,8,0
9808,1,23959,0,resnet152,3,0
9809,8,29010,0,resnet152,5,0
9810,1,29057,0,resnet152,3,0
9811,8,29061,0,resnet152,11,0
9812,8,29076,0,resnet152,11,0
9813,8,29090,0,resnet152,5,0
9814,1,29099,0,alexnet,3,0
9815,8,32120,0,alexnet,6,0
9816,8,32128,0,resnet101,8,0
9817,1,3076,0,inception4,3,0
9818,1,3091,0,inception4,3,0
9819,1,3126,0,inception4,4,0
9820,1,3139,0,inception4,3,0
9821,1,3192,0,inception4,3,0
9822,1,3294,0,inception4,3,0
9823,1,3320,0,inception4,7,0
9824,1,3329,0,inception4,8,0
9825,1,3477,0,inception4,3,0
9826,1,3523,0,inception4,3,0
9827,1,3536,0,inception4,3,0
9828,1,39447,0,vgg19,4,0
9829,1,39458,0,vgg19,3,0
9830,1,39914,0,vgg19,3,0
9831,1,39937,0,vgg19,3,0
9832,4,4544,0,inception4,4856,0
9833,1,13130,0,inception4,3,0
9834,4,13136,0,inception4,2171,0
9835,4,15314,0,inception4,3421,0
9836,4,19690,0,inception4,3954,0
9837,1,1616,0,resnet152,9,0
9838,1,1650,0,resnet152,16,0
9839,1,31517,0,inception3,3,0
9840,1,31522,0,inception3,3,0
9841,1,31561,0,inception3,3,0
9842,1,31583,0,inception3,3,0
9843,1,31594,0,inception3,3,0
9844,1,31598,0,inception3,3,0
9845,1,31609,0,inception3,3,0
9846,1,32618,0,inception3,3,0
9847,1,32631,0,inception3,3,0
9848,1,32640,0,inception3,3,0
9849,8,32646,0,inception3,5,0
9850,1,32659,0,inception3,3,0
9851,8,32688,0,inception3,5,0
9852,1,32712,0,inception3,3,0
9853,1,32750,0,inception3,3,0
9854,1,32784,0,vgg16,3,0
9855,1,32794,0,vgg16,3,0
9856,8,32822,0,vgg16,18,0
9857,1,32843,0,alexnet,3,0
9858,1,32849,0,alexnet,3,0
9859,8,33115,0,alexnet,117,0
9860,1,33814,0,alexnet,3,0
9861,1,33849,0,alexnet,3,0
9862,8,33859,0,alexnet,8,0
9863,1,33974,0,alexnet,3,0
9864,1,33979,0,alexnet,3,0
9865,8,34002,0,alexnet,4,0
9866,1,34019,0,vgg11,3,0
9867,1,34037,0,vgg11,3,0
9868,1,34050,0,vgg11,3,0
9869,8,34061,0,resnet152,7,0
9870,8,34085,0,resnet152,6,0
9871,8,34105,0,resnet152,5,0
9872,8,34112,0,resnet152,5,0
9873,1,34128,0,resnet152,3,0
9874,8,34186,0,resnet152,5,0
9875,1,34259,0,resnet152,3,0
9876,8,34265,0,resnet152,5,0
9877,8,34275,0,resnet152,6,0
9878,1,34286,0,resnet152,3,0
9879,1,34290,0,resnet152,3,0
9880,1,34305,0,resnet152,3,0
9881,1,34325,0,vgg19,3,0
9882,8,34337,0,vgg19,4,0
9883,1,34362,0,vgg19,3,0
9884,1,34420,0,vgg19,3,0
9885,1,34458,0,vgg19,3,0
9886,1,34471,0,vgg19,3,0
9887,1,34485,0,vgg19,3,0
9888,1,34489,0,inception3,3,0
9889,8,35271,0,inception3,5,0
9890,1,35331,0,inception3,3,0
9891,1,35336,0,inception4,3,0
9892,1,35345,0,inception4,3,0
9893,1,35349,0,resnet50,3,0
9894,1,35355,0,resnet50,3,0
9895,1,35362,0,vgg16,3,0
9896,8,35377,0,vgg16,6,0
9897,1,35390,0,vgg16,3,0
9898,1,35444,0,vgg16,3,0
9899,8,35464,0,vgg16,6,0
9900,1,35473,0,vgg16,3,0
9901,1,35481,0,vgg16,3,0
9902,8,35492,0,vgg16,10,0
9903,1,35527,0,vgg16,3,0
9904,1,35533,0,vgg16,3,0
9905,1,35592,0,vgg16,3,0
9906,1,35614,0,vgg16,3,0
9907,1,35621,0,vgg16,3,0
9908,8,35629,0,vgg16,4,0
9909,1,35647,0,vgg19,3,0
9910,8,35660,0,vgg19,7,0
9911,8,35671,0,vgg19,4,0
9912,1,35681,0,vgg19,3,0
9913,1,35689,0,vgg19,3,0
9914,1,35695,0,vgg19,3,0
9915,1,35705,0,vgg19,3,0
9916,1,35726,0,vgg19,3,0
9917,8,35731,0,vgg19,5,0
9918,8,35745,0,vgg19,5,0
9919,1,35752,0,alexnet,3,0
9920,1,35764,0,vgg16,3,0
9921,1,35768,0,vgg16,3,0
9922,1,35776,0,vgg16,3,0
9923,1,35782,0,resnet101,3,0
9924,1,35928,0,resnet101,3,0
9925,1,35934,0,resnet101,3,0
9926,8,35941,0,resnet101,15,0
9927,8,35961,0,resnet101,11,0
9928,8,35973,0,resnet101,8,0
9929,8,35982,0,vgg11,7,0
9930,1,35991,0,vgg11,3,0
9931,1,36003,0,vgg11,3,0
9932,8,36012,0,vgg11,4,0
9933,1,36972,0,vgg11,3,0
9934,1,36976,0,vgg11,3,0
9935,8,36981,0,vgg11,6,0
9936,1,37127,0,vgg11,3,0
9937,8,37134,0,vgg11,10,0
9938,8,37146,0,vgg11,14,0
9939,1,39698,0,vgg11,3,0
9940,8,39703,0,vgg11,9,0
9941,1,41048,0,vgg11,3,0
9942,1,41248,0,resnet101,3,0
9943,8,41258,0,resnet101,7,0
9944,1,41288,0,resnet101,3,0
9945,1,41296,0,resnet101,3,0
9946,1,41330,0,resnet101,3,0
9947,1,41356,0,resnet101,3,0
9948,1,41411,0,resnet101,3,0
9949,8,41432,0,resnet101,4,0
9950,1,41448,0,resnet101,3,0
9951,1,41511,0,resnet101,3,0
9952,8,41515,0,resnet101,6,0
9953,1,41528,0,resnet101,3,0
9954,1,41576,0,resnet101,3,0
9955,4,891,0,inception3,7,0
9956,4,899,0,inception3,14505,0
9957,1,15442,0,inception3,3,0
9958,4,15448,0,inception3,4,0
9959,1,15496,0,inception3,3,0
9960,4,15503,0,inception3,16,0
9961,4,15521,0,inception3,5,0
9962,1,15542,0,inception3,3,0
9963,1,15546,0,inception3,3,0
9964,4,22576,0,alexnet,408,0
9965,4,22997,0,alexnet,48,0
9966,4,23046,0,alexnet,531,0
9967,4,23581,0,alexnet,10380,0
9968,4,34029,0,alexnet,8,0
9969,4,34056,0,alexnet,8,0
9970,1,34079,0,alexnet,3,0
9971,4,34087,0,alexnet,14,0
9972,4,34102,0,alexnet,7,0
9973,1,34207,0,alexnet,3,0
